거래년월,지역명,건물유형,거래건수,거래액(억원),평균가격(만원)
2023-11,성북구,다세대주택,359,3020.645567228656,99586.24184897833
2023-11,성북구,빌라,334,1372.0560901715448,3159.444439907619
2023-11,송파구,아파트,316,368.19026393243087,22811.484317737602
2023-11,송파구,단독주택,206,4324.173098625325,13224.312737748192
2023-11,송파구,오피스텔,372,4583.507534962883,84856.30288940012
2023-11,송파구,상가,287,4128.917751627352,76026.31962057401
2023-11,송파구,주상복합,260,431.26327241467743,73230.83131097336
2023-11,송파구,다세대주택,458,1236.0223294021596,71439.58303002003
2023-11,송파구,빌라,141,2610.7248215873224,36836.695023487126
2023-11,양천구,아파트,180,3745.740043703616,71967.09330913168
2023-11,양천구,단독주택,115,641.9576344784881,6452.252388228209
2023-11,양천구,오피스텔,79,629.3418917087383,25565.75392351717
2023-11,양천구,상가,379,1030.389112570008,6778.91109580103
2023-11,양천구,주상복합,22,497.70469987220116,46863.640473043255
2023-11,양천구,다세대주택,122,2276.498693703996,68531.91703604156
2023-11,양천구,빌라,435,4399.515420355528,77998.79962209956
2023-11,영등포구,아파트,191,148.56240790665285,78470.49172887031
2023-11,영등포구,단독주택,323,284.71885208277865,81382.57826025419
2023-11,영등포구,오피스텔,155,4935.790132402658,76193.22803695645
2023-11,영등포구,상가,479,3934.2507074634386,88990.74508426455
2023-11,영등포구,주상복합,314,4301.899977984426,12444.588697748446
2023-11,영등포구,다세대주택,414,2719.838523070067,86299.85869435429
2023-11,영등포구,빌라,440,2077.056748232298,25771.178907322217
2023-11,용산구,아파트,188,189.54784164518054,90701.1292000845
2023-11,용산구,단독주택,420,102.92990029049702,32858.45755253355
2023-11,용산구,오피스텔,250,771.4024591779713,55145.70869217889
2023-11,용산구,상가,464,1016.9089250114585,56888.308278905126
2023-11,용산구,주상복합,448,1197.2304802032886,38237.46125069325
2023-11,용산구,다세대주택,486,4391.934132499484,90814.00290402
2023-11,용산구,빌라,422,3713.3087271285362,55093.0075299715
2023-11,은평구,아파트,458,4771.6741089722655,8842.013655328854
2023-11,은평구,단독주택,256,4969.5414793530435,33519.00416671428
2023-11,은평구,오피스텔,480,905.0055320348055,78966.65879959862
2023-11,은평구,상가,287,3617.870185606499,30509.968571462217
2023-11,은평구,주상복합,66,445.6246242054871,91214.66185753002
2023-11,은평구,다세대주택,390,309.4240697035617,86871.27839646634
2023-11,은평구,빌라,207,481.4969460829711,95678.47456949255
2023-11,종로구,아파트,228,3715.6140343268376,16483.213904310534
2023-11,종로구,단독주택,388,4284.320122495079,4283.194851813517
2023-11,종로구,오피스텔,345,666.2360457350956,84132.82952960703
2023-11,종로구,상가,201,4555.090467411786,82503.61234612156
2023-11,종로구,주상복합,32,4905.889646531466,61774.840955181986
2023-11,종로구,다세대주택,117,1515.9457721131866,39574.23130716479
2023-11,종로구,빌라,461,3797.2308879220564,46208.934184225924
2023-11,중구,아파트,105,3487.1086525513474,19253.954312537127
2023-11,중구,단독주택,134,2291.285057860546,83492.66267757665
2023-11,중구,오피스텔,159,3723.3992428697634,65616.83257182066
2023-11,중구,상가,447,679.2898191550534,41945.268224793006
2023-11,중구,주상복합,220,1949.0795663035888,43111.10343812604
2023-11,중구,다세대주택,288,4759.011433590514,23360.070069864378
2023-11,중구,빌라,344,4772.799778365478,37175.72426249631
2023-11,중랑구,아파트,472,3528.023011815288,85733.85923389439
2023-11,중랑구,단독주택,228,4744.120520049226,16696.309163106936
2023-11,중랑구,오피스텔,64,4162.838137392286,52289.74671052385
2023-11,중랑구,상가,303,1969.9208456347615,78197.75027320844
2023-11,중랑구,주상복합,163,3863.0528925029744,63970.94086278647
2023-11,중랑구,다세대주택,422,815.5029945551164,93992.22153810873
2023-11,중랑구,빌라,160,3754.016564403458,83116.26915385608
2023-12,강남구,아파트,296,4060.514234959763,9696.582880403366
2023-12,강남구,단독주택,10,2853.1325700666403,68126.38904644248
2023-12,강남구,오피스텔,15,1844.1930900061384,17405.157819437038
2023-12,강남구,상가,235,3475.1714675909366,56537.827022865255
2023-12,강남구,주상복합,453,748.1167039825604,22078.755139343837
2023-12,강남구,다세대주택,200,3323.0503780357403,57746.35189288199
2023-12,강남구,빌라,213,3044.6328742348232,70519.7465720028
2023-12,강동구,아파트,24,3820.6231902360055,72128.56504169482
2023-12,강동구,단독주택,329,2398.299662838954,80691.05598951875
2023-12,강동구,오피스텔,139,1953.3001246923893,53177.467768768554
2023-12,강동구,상가,22,1780.35534752006,69335.4021161761
2023-12,강동구,주상복합,287,454.15704310856535,58851.228689117925
2023-12,강동구,다세대주택,212,373.13018257846454,62151.83787016735
2023-12,강동구,빌라,436,526.6489073288101,22608.491724851265
2023-12,강북구,아파트,353,821.0999303652321,31903.791843096846
2023-12,강북구,단독주택,154,1234.8352213431046,85345.61533917906
2023-12,강북구,오피스텔,361,2470.9150724351257,14955.00343885749
2023-12,강북구,상가,146,1779.9109275467085,13814.305720361848
2023-12,강북구,주상복합,315,4832.5783666198295,22962.054567973904
2023-12,강북구,다세대주택,212,1277.0752227210892,46045.81989194777
2023-12,강북구,빌라,422,2814.5669519653416,54852.24425816194
2023-12,강서구,아파트,283,3671.4620419928715,32241.916767503666
2023-12,강서구,단독주택,54,1706.4071743651668,39091.97873140091
2023-12,강서구,오피스텔,442,663.0410824733605,3372.203114256687
2023-12,강서구,상가,413,2957.3263349190597,59159.63606869303
2023-12,강서구,주상복합,117,343.0689509124655,27935.081142353247
2023-12,강서구,다세대주택,280,1161.2380095734802,87644.71089213195
2023-12,강서구,빌라,355,4604.119352163253,44105.70163329957
2023-12,관악구,아파트,163,1382.580390658964,63551.35148875926
2023-12,관악구,단독주택,489,2496.337162201488,37110.037617164824
2023-12,관악구,오피스텔,307,2812.436810045554,32025.504417202876
2023-12,관악구,상가,85,4077.852919919343,36159.35706597404
2023-12,관악구,주상복합,372,4001.873250734148,83794.92705491012
2023-12,관악구,다세대주택,209,3990.2821539140714,94276.2552897204
2023-12,관악구,빌라,272,1762.1794621197407,55825.75852494269
2023-12,광진구,아파트,417,4240.694279593548,41320.17377210921
2023-12,광진구,단독주택,58,198.11382568771933,9063.173326509848
2023-12,광진구,오피스텔,153,2306.716890325885,75649.42563345865
2023-12,광진구,상가,357,3134.101154731559,49588.54310276151
2023-12,광진구,주상복합,80,3771.910239560289,55932.50897486351
2023-12,광진구,다세대주택,99,3022.526377665734,50014.883142821825
2023-12,광진구,빌라,130,2464.746054741451,23955.049718128004
2023-12,구로구,아파트,445,2703.6484755882066,41390.43492706178
2023-12,구로구,단독주택,11,2192.8147222656817,49084.73304709689
2023-12,구로구,오피스텔,149,4814.300310408635,54956.54655699472
2023-12,구로구,상가,87,1335.647099728097,46332.467464156136
2023-12,구로구,주상복합,291,2603.7566409208043,44590.1362381243
2023-12,구로구,다세대주택,433,292.3987530784351,97796.53084816215
2023-12,구로구,빌라,88,1734.938364105094,40606.43001938365
2023-12,금천구,아파트,313,2798.236250259165,17855.01650814375
2023-12,금천구,단독주택,196,4699.701713332772,50759.14344140371
2023-12,금천구,오피스텔,305,3871.758451999727,97614.80566542028
2023-12,금천구,상가,281,1616.1226948651774,93862.28191778854
2023-12,금천구,주상복합,247,435.35947528886805,90047.53987719388
2023-12,금천구,다세대주택,287,629.959571409448,84684.36566090063
2023-12,금천구,빌라,255,3026.830653820488,41182.64546691188
2023-12,노원구,아파트,80,2821.936672831194,59640.17105833013
2023-12,노원구,단독주택,93,4361.28345557964,11549.039804739075
2023-12,노원구,오피스텔,313,1844.8561173154662,68997.28813496465
2023-12,노원구,상가,152,2208.6980086237822,19053.478142374595
2023-12,노원구,주상복합,32,3966.2119382858577,14553.333980041478
2023-12,노원구,다세대주택,396,1062.7861380854347,23539.348619084692
2023-12,노원구,빌라,414,3765.278775827072,84143.49640380764
2023-12,도봉구,아파트,431,4303.881078586911,67691.96240349203
2023-12,도봉구,단독주택,44,1600.712646322612,28712.884580841543
2023-12,도봉구,오피스텔,275,4657.809494026495,54176.03340740007
2023-12,도봉구,상가,247,2707.89208679535,82699.23226855867
2023-12,도봉구,주상복합,410,694.3846902271172,32369.187442380815
2023-12,도봉구,다세대주택,380,2463.1426003995634,8559.10007101722
2023-12,도봉구,빌라,435,914.6511187135332,39834.52826769993
2023-12,동대문구,아파트,223,4501.94084832156,59520.55621579454
2023-12,동대문구,단독주택,28,4620.758409760393,76934.56965647517
2023-12,동대문구,오피스텔,363,1000.5448590287156,34853.39346281072
2023-12,동대문구,상가,276,3154.5598732035446,61439.509534354846
2023-12,동대문구,주상복합,338,2098.6590816856724,30124.722893841004
2023-12,동대문구,다세대주택,133,2644.6321939472855,22162.92285081239
2023-12,동대문구,빌라,221,1361.6469831042516,78118.69097681143
2023-12,동작구,아파트,371,2237.605529150071,66855.821632088
2023-12,동작구,단독주택,447,3774.7730408317984,81096.33457766924
2023-12,동작구,오피스텔,245,1800.3114435197797,93488.1659422834
2023-12,동작구,상가,225,2000.3879208983624,30924.328772759043
2023-12,동작구,주상복합,419,3711.9488283875316,6561.155517857464
2023-12,동작구,다세대주택,53,1648.385991513614,85664.60194656238
2023-12,동작구,빌라,455,158.81483363614444,56623.04294467986
2023-12,마포구,아파트,251,409.22120866617655,34487.08934548567
2023-12,마포구,단독주택,129,4865.060811136721,53247.0118434815
2023-12,마포구,오피스텔,350,1478.618047083824,47384.80722829188
2023-12,마포구,상가,298,2202.832510595777,10264.896674192423
2023-12,마포구,주상복합,322,2338.4072423250623,85029.73286258083
2023-12,마포구,다세대주택,307,1055.2955303432896,51976.41077126351
2023-12,마포구,빌라,189,1952.1707892681502,98174.61120300269
2023-12,서대문구,아파트,34,684.1311699188095,6536.72193008499
2023-12,서대문구,단독주택,189,2182.2722434059087,40139.665286565796
2023-12,서대문구,오피스텔,296,321.24168562023056,45476.28905286249
2023-12,서대문구,상가,222,1329.3625510171134,12754.585012094101
2023-12,서대문구,주상복합,238,295.620409562381,46560.61587108296
2023-12,서대문구,다세대주택,379,1796.3647447336054,66417.31485907277
2023-12,서대문구,빌라,263,1646.112585249364,13342.491036849995
2023-12,서초구,아파트,181,1233.6524470711042,42211.4392843828
2023-12,서초구,단독주택,186,4834.744058966111,97097.22229667057
2023-12,서초구,오피스텔,173,2631.475200085949,30606.237083554057
2023-12,서초구,상가,98,1497.508433134029,64184.730756744204
2023-12,서초구,주상복합,238,1521.2157380721342,22542.000342192696
2023-12,서초구,다세대주택,260,1481.399942426533,33849.842334368426
2023-12,서초구,빌라,289,2153.7672547660695,13990.061626631967
2023-12,성동구,아파트,27,4572.723921998522,62205.21175836123
2023-12,성동구,단독주택,423,413.01086041142395,33786.71845270487
2023-12,성동구,오피스텔,268,4275.037237442995,57244.15878154044
2023-12,성동구,상가,259,3783.6768596465927,90904.65138520845
2023-12,성동구,주상복합,117,4822.05742456654,39567.65822682364
2023-12,성동구,다세대주택,479,3505.100060929387,4023.458877668416
2023-12,성동구,빌라,400,4669.576872659209,58839.52954074971
2023-12,성북구,아파트,25,272.5543502750652,75379.42493957041
2023-12,성북구,단독주택,338,2091.4410292126913,88344.26155032238
2023-12,성북구,오피스텔,14,1040.5816510790562,72765.73864728224
2023-12,성북구,상가,178,743.3110628236387,33040.095977203346
2023-12,성북구,주상복합,371,2433.979525813831,67966.18176817003
2023-12,성북구,다세대주택,421,3414.35200765903,32193.733004267302
2023-12,성북구,빌라,249,858.8021129862243,39180.98404998571
2023-12,송파구,아파트,397,1206.3688055380828,62812.331882031685
2023-12,송파구,단독주택,430,4978.003743277745,46676.8506128343
2023-12,송파구,오피스텔,246,824.9958371360887,98511.48432631145
2023-12,송파구,상가,433,1109.4278249049953,95353.2782103336
2023-12,송파구,주상복합,487,3868.3995524826487,44274.04894936875
2023-12,송파구,다세대주택,345,4061.9956173222126,33836.75335600851
2023-12,송파구,빌라,309,2284.5451941523793,82215.55859055748
2023-12,양천구,아파트,362,524.862181218637,55221.22090379921
2023-12,양천구,단독주택,447,3209.3266919334715,63255.07325282607
2023-12,양천구,오피스텔,108,755.1087065572374,93733.26549777648
2023-12,양천구,상가,342,2281.8427213470522,50347.401713072286
2023-12,양천구,주상복합,67,1880.6792667971922,94003.57373489808
2023-12,양천구,다세대주택,333,3179.6606341573993,23870.09529753339
2023-12,양천구,빌라,114,3850.0498676743928,93152.13793336792
2023-12,영등포구,아파트,83,259.01027627431097,25852.05813973372
2023-12,영등포구,단독주택,408,412.59332564262957,40560.644697390075
2023-12,영등포구,오피스텔,316,1097.0911733210314,95591.72271449749
2023-12,영등포구,상가,360,3249.609326051647,72614.58730596946
2023-12,영등포구,주상복합,290,2085.2279130241923,26184.409862596505
2023-12,영등포구,다세대주택,110,2229.201720192027,87344.76616605304
2023-12,영등포구,빌라,155,3730.2594150875675,55629.612715697695
2023-12,용산구,아파트,130,1698.4804842065644,76350.6467083577
2023-12,용산구,단독주택,269,2497.2135482746044,15934.413329687928
2023-12,용산구,오피스텔,443,3737.612691739931,25148.13147975525
2023-12,용산구,상가,85,1228.8945329908581,31056.65857350781
2023-12,용산구,주상복합,10,923.298255744125,37415.337096669704
2023-12,용산구,다세대주택,377,4774.3315412195025,86960.40834919216
2023-12,용산구,빌라,183,4433.282797059309,17719.062556446086
2023-12,은평구,아파트,58,1760.8293992073986,80179.04237415988
2023-12,은평구,단독주택,141,3535.3781780849226,42840.95971862817
2023-12,은평구,오피스텔,208,1356.4238357248148,93595.86349201837
2023-12,은평구,상가,241,3340.5791268291496,6724.885100655423
2023-12,은평구,주상복합,424,3776.6208015177845,33139.3868462104
2023-12,은평구,다세대주택,308,2559.5324851460246,91263.2253414927
2023-12,은평구,빌라,389,1862.627323360321,55007.0724665154
2023-12,종로구,아파트,470,4335.394705634269,47318.14295851489
2023-12,종로구,단독주택,457,1545.234537807476,49119.96979840468
2023-12,종로구,오피스텔,204,3516.114646022717,11072.637422183012
2023-12,종로구,상가,251,2454.7437100977136,9669.128922981283
2023-12,종로구,주상복합,320,249.0378159590431,73507.05989555785
2023-12,종로구,다세대주택,53,1099.5735576859981,83167.06712074175
2023-12,종로구,빌라,446,404.8049484758858,82802.18340656902
2023-12,중구,아파트,25,2611.8146961056796,31215.0548604635
2023-12,중구,단독주택,46,4303.503139235696,32575.60306535116
2023-12,중구,오피스텔,411,960.7932897839625,52779.419495853486
2023-12,중구,상가,477,3922.235626496213,48747.757423940384
2023-12,중구,주상복합,16,146.76243002941055,10304.239059051564
2023-12,중구,다세대주택,43,4120.668773955336,3692.7819315197694
2023-12,중구,빌라,489,2477.6292332502453,20378.900074144636
2023-12,중랑구,아파트,462,2306.157804695825,27710.624611661726
2023-12,중랑구,단독주택,484,4920.186757724844,7867.0089810374775
2023-12,중랑구,오피스텔,401,710.7724020647853,96257.21042109298
2023-12,중랑구,상가,87,1003.0768450554854,6818.102342513761
2023-12,중랑구,주상복합,274,330.5860593540926,4886.460885703874
2023-12,중랑구,다세대주택,71,2391.8310182586392,61771.99107240985
2023-12,중랑구,빌라,175,2339.592330402304,31154.745221135352
2024-01,강남구,아파트,315,151.51480025410208,76903.31975461595
2024-01,강남구,단독주택,106,2885.3165762194662,79823.32424035385
2024-01,강남구,오피스텔,301,2437.2186238265035,40753.23600647356
2024-01,강남구,상가,271,4553.440490963118,79163.4187890156
2024-01,강남구,주상복합,228,3113.84179467202,92910.03352814882
2024-01,강남구,다세대주택,321,4661.893236591662,7899.217061132235
2024-01,강남구,빌라,495,1465.6021480497764,96010.57169946977
2024-01,강동구,아파트,129,2414.017644831277,34459.90127628576
2024-01,강동구,단독주택,66,1467.1406227042035,42281.95297549028
2024-01,강동구,오피스텔,202,2979.372234414033,82597.40356444237
2024-01,강동구,상가,236,504.6035743728582,17988.520509080343
2024-01,강동구,주상복합,136,1852.9983401391999,9198.39137869226
2024-01,강동구,다세대주택,477,1650.6399412846392,11435.800964825507
2024-01,강동구,빌라,478,2413.909486205401,72149.58982643943
2024-01,강북구,아파트,207,1740.9036216712266,58372.83181903987
2024-01,강북구,단독주택,96,3991.4934920541996,63645.964128049505
2024-01,강북구,오피스텔,284,4747.010808665703,11858.596230355035
2024-01,강북구,상가,200,3089.960444030589,94410.02962843621
2024-01,강북구,주상복합,338,169.56350891144615,27990.30388006233
2024-01,강북구,다세대주택,72,3472.8582165781677,75623.75240859804
2024-01,강북구,빌라,334,4977.565413334735,30888.586340224625
2024-01,강서구,아파트,260,1259.9049986398618,88613.69937917285
2024-01,강서구,단독주택,433,928.8932798278589,97813.28662883272
2024-01,강서구,오피스텔,206,382.9312893884764,84966.18700411027
2024-01,강서구,상가,294,1213.5791624423453,55747.34582799945
2024-01,강서구,주상복합,23,1547.5679779374484,11784.268357289287
2024-01,강서구,다세대주택,220,3095.5741156138583,38984.4501214404
2024-01,강서구,빌라,353,4104.236148560542,4325.183490649114
2024-01,관악구,아파트,138,1800.0988568501707,44885.288225454395
2024-01,관악구,단독주택,280,258.7067751023758,35576.81824281365
2024-01,관악구,오피스텔,428,2924.795625385343,36180.73516178287
2024-01,관악구,상가,85,3556.901120898272,21187.932340541094
2024-01,관악구,주상복합,118,2572.0643278686953,28302.376858322627
2024-01,관악구,다세대주택,324,1008.503366832866,20660.123501539972
2024-01,관악구,빌라,351,2283.0372910164897,96795.94591797658
2024-01,광진구,아파트,36,3564.085960617771,66471.6065863272
2024-01,광진구,단독주택,442,2889.1116693341955,87194.02379289758
2024-01,광진구,오피스텔,319,4636.554134773235,67019.36466312577
2024-01,광진구,상가,429,553.0026334816264,47416.32862732593
2024-01,광진구,주상복합,402,4348.594893656842,26667.544328189808
2024-01,광진구,다세대주택,264,3038.0265742158645,56384.074047358845
2024-01,광진구,빌라,407,1805.4545818388704,89868.90686476685
2024-01,구로구,아파트,477,1682.649447566655,89234.18244076306
2024-01,구로구,단독주택,203,2677.860664932556,69713.61301747628
2024-01,구로구,오피스텔,288,685.7012607806813,25340.964794239124
2024-01,구로구,상가,320,341.5430145456406,40469.90739911789
2024-01,구로구,주상복합,10,3761.7580320432985,7647.645187593373
2024-01,구로구,다세대주택,115,1671.594553326699,21649.018091404916
2024-01,구로구,빌라,367,3842.896850981049,52865.946314319975
2024-01,금천구,아파트,459,2279.092606605845,58924.864025260584
2024-01,금천구,단독주택,131,3953.0251114356984,42295.4812950221
2024-01,금천구,오피스텔,306,3608.3249983544483,61910.468428927394
2024-01,금천구,상가,496,3416.674151555125,9217.186970509021
2024-01,금천구,주상복합,495,4933.788267701475,29991.963099420656
2024-01,금천구,다세대주택,427,4223.947836959593,5944.319136701413
2024-01,금천구,빌라,187,2145.2189576298915,33037.880428925375
2024-01,노원구,아파트,12,755.5129104704432,95470.79525549014
2024-01,노원구,단독주택,76,437.74660285977825,49904.335526665796
2024-01,노원구,오피스텔,154,3139.1507599094903,55845.705271781546
2024-01,노원구,상가,13,538.8735191499222,72390.3191772023
2024-01,노원구,주상복합,61,1146.3599870026728,42881.00063855874
2024-01,노원구,다세대주택,467,136.22031707703582,52386.13505339512
2024-01,노원구,빌라,286,2015.4953915216952,97716.28335523479
2024-01,도봉구,아파트,452,2149.8944567194144,46106.37498975481
2024-01,도봉구,단독주택,366,433.3828390491815,33739.7013589006
2024-01,도봉구,오피스텔,488,1412.1831251609055,44926.4127719373
2024-01,도봉구,상가,470,4305.782400506404,84951.81628481933
2024-01,도봉구,주상복합,164,3257.9768014509104,20737.859095222626
2024-01,도봉구,다세대주택,250,398.4371618523953,71051.8307634854
2024-01,도봉구,빌라,258,3910.8156964554983,24906.44432566902
2024-01,동대문구,아파트,357,3497.549938742377,77325.81085775675
2024-01,동대문구,단독주택,376,771.5587338579618,86634.508062228
2024-01,동대문구,오피스텔,453,2286.99916393415,73520.79712037099
2024-01,동대문구,상가,93,4273.772659436654,8099.716587667305
2024-01,동대문구,주상복합,322,3345.3577763439534,62139.14510275041
2024-01,동대문구,다세대주택,129,2344.019750998724,41488.56456521467
2024-01,동대문구,빌라,383,2884.5162197169648,29642.589369426823
2024-01,동작구,아파트,268,1377.4729932509758,53273.132906804974
2024-01,동작구,단독주택,391,4456.102992991862,58222.5834879836
2024-01,동작구,오피스텔,371,3600.8524510403304,46128.88281764875
2024-01,동작구,상가,40,1241.0069286928617,50724.16775491203
2024-01,동작구,주상복합,75,4655.283077736509,15087.498410797754
2024-01,동작구,다세대주택,29,1681.7679878944666,28036.44138782123
2024-01,동작구,빌라,418,2814.499487378395,31901.62833773595
2024-01,마포구,아파트,54,4351.740279804271,71639.19681683193
2024-01,마포구,단독주택,100,3143.4209920599947,32274.605418532046
2024-01,마포구,오피스텔,223,3179.19409244085,45548.954788290495
2024-01,마포구,상가,378,4188.191499172053,59003.279918307766
2024-01,마포구,주상복합,61,1401.2322302608268,81257.03625593043
2024-01,마포구,다세대주택,142,268.44660592345355,64979.413131408604
2024-01,마포구,빌라,382,4344.300173458245,51421.08574053305
2024-01,서대문구,아파트,329,2772.596956037394,15941.384545751087
2024-01,서대문구,단독주택,185,4995.34254070786,24371.75716344551
2024-01,서대문구,오피스텔,25,611.1341280242226,17115.00183037384
2024-01,서대문구,상가,165,2668.561728210206,67692.73550305006
2024-01,서대문구,주상복합,473,622.887913601536,66006.93265542529
2024-01,서대문구,다세대주택,190,732.5223561980628,75002.9794031926
2024-01,서대문구,빌라,198,468.8657115932008,13902.511636073257
2024-01,서초구,아파트,420,1177.3235862079866,46149.41785603137
2024-01,서초구,단독주택,56,1374.235397236926,40350.63140473928
2024-01,서초구,오피스텔,480,4123.597881129702,97040.61724239928
2024-01,서초구,상가,233,3580.722353490428,13912.803661083279
2024-01,서초구,주상복합,402,4668.505894005183,86246.0587247719
2024-01,서초구,다세대주택,188,2240.1133074506674,48008.04153505335
2024-01,서초구,빌라,73,3054.175124766633,66459.38481681426
2024-01,성동구,아파트,367,3513.776040578665,73356.65990138018
2024-01,성동구,단독주택,30,2098.6900931205796,36734.89309574206
2024-01,성동구,오피스텔,75,419.8561120756731,82718.41430703155
2024-01,성동구,상가,347,4408.689870476547,52880.02009279982
2024-01,성동구,주상복합,300,3285.917115583701,98300.81031832103
2024-01,성동구,다세대주택,290,3783.793478099556,60071.47185411269
2024-01,성동구,빌라,200,1875.2381010010038,83159.86022525385
2024-01,성북구,아파트,457,4142.673063799721,86258.05188274971
2024-01,성북구,단독주택,427,2398.2222046176294,93069.88669073119
2024-01,성북구,오피스텔,19,1448.3335511915332,41602.153598933444
2024-01,성북구,상가,94,423.6710083285843,97339.11885802448
2024-01,성북구,주상복합,186,4907.119825046882,67195.64067171919
2024-01,성북구,다세대주택,227,3444.307477569381,67236.51935797052
2024-01,성북구,빌라,239,1603.9622576080396,8538.15077707054
2024-01,송파구,아파트,270,713.7310323714189,66584.46726907292
2024-01,송파구,단독주택,266,158.39811659338625,16550.16014248505
2024-01,송파구,오피스텔,56,4465.077526619204,46556.66275588628
2024-01,송파구,상가,320,2520.497830786921,87327.1731962577
2024-01,송파구,주상복합,164,4124.171159826943,26731.540296657164
2024-01,송파구,다세대주택,367,4210.312750149825,88080.68536324194
2024-01,송파구,빌라,273,2286.1313566401304,68151.04240679619
2024-01,양천구,아파트,495,599.2059442838271,91378.68863501988
2024-01,양천구,단독주택,456,222.4220031810623,72910.33586658785
2024-01,양천구,오피스텔,273,4234.271084280262,45490.27536282222
2024-01,양천구,상가,258,2682.5457668135623,59505.77641175139
2024-01,양천구,주상복합,103,3807.5680918267544,59496.2024581647
2024-01,양천구,다세대주택,89,4361.120642888082,21376.013017238067
2024-01,양천구,빌라,46,379.3116990044765,60016.44958905342
2024-01,영등포구,아파트,241,711.863376839021,53968.177257131414
2024-01,영등포구,단독주택,441,2906.5743557660344,82491.08148244707
2024-01,영등포구,오피스텔,234,2752.6769281410466,30553.663736921615
2024-01,영등포구,상가,100,1443.6431567083202,5581.011509535361
2024-01,영등포구,주상복합,444,1375.9752330607512,84324.76489494243
2024-01,영등포구,다세대주택,337,3734.2522320599332,68497.39124351763
2024-01,영등포구,빌라,144,3478.143955969491,30528.400475030267
2024-01,용산구,아파트,67,736.299365747617,68590.9873965843
2024-01,용산구,단독주택,382,3136.7644870086733,10508.920542520806
2024-01,용산구,오피스텔,435,1002.0964844686891,13248.083508546279
2024-01,용산구,상가,76,3051.0558816485604,34265.507973534215
2024-01,용산구,주상복합,62,3929.1642348980754,71217.89109004781
2024-01,용산구,다세대주택,96,4065.054537918032,68264.67392228171
2024-01,용산구,빌라,413,4269.178510878268,30755.099118456492
2024-01,은평구,아파트,74,193.9226488723911,44902.96903195376
2024-01,은평구,단독주택,126,263.7755049339684,59239.90585179664
2024-01,은평구,오피스텔,268,3589.8790053680773,20061.357491610222
2024-01,은평구,상가,479,3144.0099993528197,7663.65994318567
2024-01,은평구,주상복합,342,1137.400423525057,16991.282048456043
2024-01,은평구,다세대주택,44,4882.821518577901,24561.42836394277
2024-01,은평구,빌라,497,818.4113300832272,65655.00562323481
2024-01,종로구,아파트,447,4485.875139893041,58671.12620392928
2024-01,종로구,단독주택,491,3009.054637552793,76218.26346114613
2024-01,종로구,오피스텔,124,4567.00127717153,93017.38096274996
2024-01,종로구,상가,406,4922.038373435919,31348.148803720625
2024-01,종로구,주상복합,112,4540.073927024649,8378.187863272617
2024-01,종로구,다세대주택,464,1336.3814468923517,91783.12421678957
2024-01,종로구,빌라,16,4405.857966016956,22076.721541859803
2024-01,중구,아파트,185,3317.157241758296,90977.59528850963
2024-01,중구,단독주택,464,1193.1230391919769,55929.86050195757
2024-01,중구,오피스텔,126,4734.00403136102,68651.54423211455
2024-01,중구,상가,10,2398.392747511583,9890.629876124101
2024-01,중구,주상복합,295,555.7853053871074,16955.19273530299
2024-01,중구,다세대주택,226,2622.4427511723584,52786.2689433329
2024-01,중구,빌라,334,792.7794156600669,15641.08201771658
2024-01,중랑구,아파트,116,3694.8499177857975,84481.82669630775
2024-01,중랑구,단독주택,365,917.5580332073304,92601.94540004728
2024-01,중랑구,오피스텔,190,908.1767315783823,15087.6611293451
2024-01,중랑구,상가,411,2732.6508009733866,68681.0535578087
2024-01,중랑구,주상복합,393,367.9965554237115,4713.994345157086
2024-01,중랑구,다세대주택,294,291.1314617378088,47189.97785304055
2024-01,중랑구,빌라,345,2601.5492803643388,16637.41606281646
2024-02,강남구,아파트,488,4958.959280510018,18870.771801412797
2024-02,강남구,단독주택,253,133.51966592698142,48300.73305260894
2024-02,강남구,오피스텔,362,4929.443596368722,69607.82533724056
2024-02,강남구,상가,444,4012.9236068399355,13381.826018470696
2024-02,강남구,주상복합,220,4299.775004088588,82259.38861917585
2024-02,강남구,다세대주택,397,3190.112945417094,44723.84501339215
2024-02,강남구,빌라,256,483.6781853498317,58622.887059499124
2024-02,강동구,아파트,115,2301.4452800875843,94228.22825576203
2024-02,강동구,단독주택,78,4386.243883317174,74530.84981843084
2024-02,강동구,오피스텔,426,2422.9736941285023,87941.45737585227
2024-02,강동구,상가,71,4569.820360229475,64418.33146488991
2024-02,강동구,주상복합,471,1812.6617257300504,33624.9495877374
2024-02,강동구,다세대주택,179,237.7953807618264,39406.17053998234
2024-02,강동구,빌라,91,2342.9447041144454,12269.233083958517
2024-02,강북구,아파트,240,1251.6533641784013,66271.26794338928
2024-02,강북구,단독주택,123,3020.6136178404713,13422.703605004088
2024-02,강북구,오피스텔,438,2940.0239643221025,91522.6876076617
2024-02,강북구,상가,29,4116.41731362425,99936.97914580342
2024-02,강북구,주상복합,495,476.2988530049966,43129.48509527295
2024-02,강북구,다세대주택,362,4830.698309543044,91833.99177450217
2024-02,강북구,빌라,309,3873.1040194335606,64126.98323404302
2024-02,강서구,아파트,78,4889.44710259966,96542.2637014907
2024-02,강서구,단독주택,41,3698.3151731429493,53608.141628764824
2024-02,강서구,오피스텔,123,1431.4162346010805,82147.71157327504
2024-02,강서구,상가,194,1377.2421086813893,11975.269773571757
