거래일자,지역명,지역상세,건물유형,거래유형,거래금액(만원),보증금(만원),월세(만원),면적(㎡),층수,준공연도,거래중개
2024-08-02,영등포구,영등포구 6동,빌라,공매,81930,0,0,163.95984148790055,1,2011,경매
2024-07-25,노원구,노원구 6동,다세대주택,매매,10937,17073,0,92.20878330455376,35,2004,경매
2024-06-28,강동구,강동구 4동,상가,매매,167058,0,214,67.8521960857554,24,1999,직거래
2024-03-13,금천구,금천구 7동,상가,월세,84831,0,0,40.91669533951708,2,1987,중개
2024-09-07,중구,중구 16동,상가,월세,185512,49092,0,55.50073166455446,14,1990,경매
2024-04-17,성북구,성북구 5동,주상복합,경매,36922,20838,0,118.360388246827,42,2012,직거래
2024-04-09,용산구,용산구 5동,주상복합,매매,49963,0,0,99.82309459470994,2,2020,직거래
2024-12-19,구로구,구로구 2동,단독주택,매매,127366,23930,0,174.78378351653447,2,1985,직거래
2024-07-24,영등포구,영등포구 10동,빌라,월세,98778,26150,262,173.06842094864123,2,1993,중개
2024-09-02,양천구,양천구 13동,오피스텔,공매,34691,0,0,75.00019414898246,17,2001,경매
2024-12-26,서초구,서초구 4동,오피스텔,공매,44445,0,0,100.16092517052236,22,1994,경매
2024-04-25,강서구,강서구 13동,상가,전세,29275,27294,170,149.2347992133852,43,1993,중개
2024-02-16,성동구,성동구 1동,주상복합,월세,164238,0,0,172.63551419802175,33,1986,경매
2024-07-24,송파구,송파구 1동,다세대주택,매매,32110,12384,0,157.51569523614342,16,1990,경매
2024-07-15,용산구,용산구 5동,단독주택,매매,22465,0,0,31.01205758128446,17,2018,중개
2024-12-29,구로구,구로구 1동,주상복합,전세,81885,51334,0,115.60783203741357,32,1988,직거래
2024-09-18,광진구,광진구 11동,오피스텔,매매,77091,7752,67,100.31938734479368,30,2019,중개
2024-09-22,강동구,강동구 4동,오피스텔,전세,9845,7097,0,39.04947417414225,48,2011,직거래
2024-07-22,중랑구,중랑구 8동,상가,경매,64112,0,0,129.11031679606106,19,2002,경매
2024-02-26,관악구,관악구 7동,주상복합,전세,83162,0,0,151.40325181249457,23,1990,직거래
2024-07-09,성동구,성동구 16동,다세대주택,월세,45323,0,0,172.94151896183206,34,2000,경매
2024-12-24,노원구,노원구 8동,아파트,전세,65236,23659,0,75.19550558117342,38,1993,직거래
2024-12-23,구로구,구로구 1동,상가,공매,44559,0,0,65.35847542697852,4,2003,중개
2024-07-09,노원구,노원구 3동,단독주택,월세,26690,7661,0,156.78590798306138,3,2021,중개
2024-02-02,서초구,서초구 14동,주상복합,매매,80220,19037,139,39.186310624369256,35,2016,중개
2024-09-12,노원구,노원구 12동,다세대주택,경매,253696,65028,0,113.65773090279059,19,2013,직거래
2024-05-16,도봉구,도봉구 13동,상가,매매,89651,10689,0,49.68321389240602,42,1996,경매
2024-07-05,서대문구,서대문구 2동,다세대주택,매매,51157,36219,0,144.32237519284942,12,2014,중개
2024-12-26,동대문구,동대문구 14동,빌라,매매,94547,17802,0,61.18698536182531,15,2012,중개
2024-09-25,성북구,성북구 1동,상가,매매,63122,0,0,135.58951796702735,49,1984,경매
2024-02-01,성북구,성북구 15동,오피스텔,매매,93818,12076,0,193.33954774260312,23,2020,경매
2024-07-21,성동구,성동구 9동,오피스텔,매매,63306,0,0,101.89795417615933,41,1988,경매
2024-12-01,구로구,구로구 8동,오피스텔,공매,140618,47723,0,196.65705448641737,37,2001,직거래
2024-07-18,도봉구,도봉구 19동,아파트,전세,121097,0,0,160.52030899500522,37,1997,중개
2024-04-22,구로구,구로구 9동,아파트,월세,11903,0,0,105.18027249910844,23,1985,경매
2024-09-29,광진구,광진구 9동,오피스텔,월세,76414,0,253,105.05738972704123,38,1983,중개
2024-12-25,중구,중구 6동,다세대주택,전세,59943,65764,122,154.80024091737914,45,1985,직거래
2024-01-28,마포구,마포구 13동,상가,전세,42478,0,0,155.4474907776336,40,2002,중개
2024-08-15,영등포구,영등포구 7동,상가,전세,20497,0,0,82.45840416536686,0,2014,직거래
2024-01-09,관악구,관악구 10동,빌라,매매,297845,17481,0,83.71336359663422,47,2018,중개
2024-01-23,종로구,종로구 19동,주상복합,월세,48138,0,0,118.33811402848693,3,1983,중개
2024-07-25,관악구,관악구 7동,상가,전세,79631,0,132,65.49531904301689,2,1982,중개
2024-03-18,금천구,금천구 12동,아파트,공매,9680,7734,0,103.93326670608567,23,1996,경매
2024-03-28,성동구,성동구 18동,주상복합,전세,32479,6422,0,126.47391822116403,1,1998,중개
2024-07-18,송파구,송파구 16동,단독주택,매매,35145,0,0,154.14990864151238,14,1988,경매
2024-08-06,종로구,종로구 9동,상가,경매,56734,15558,0,67.83168389196211,21,2013,직거래
2024-03-27,강북구,강북구 7동,단독주택,경매,114789,0,243,85.99111455952743,21,2000,중개
2024-04-06,금천구,금천구 3동,상가,전세,36535,13145,208,132.46588802441912,20,2001,경매
2024-02-11,강동구,강동구 9동,단독주택,경매,10243,97737,0,183.3227859231543,5,2008,중개
2024-09-08,영등포구,영등포구 14동,주상복합,매매,103993,54807,0,27.156357645118817,19,2007,중개
2024-01-06,도봉구,도봉구 7동,다세대주택,전세,30024,18975,0,56.44885120427226,8,1989,직거래
2024-05-21,노원구,노원구 6동,오피스텔,매매,115238,42083,0,51.736659353644754,12,1982,경매
2024-06-04,노원구,노원구 19동,단독주택,월세,81714,22567,0,86.28383812612091,14,2018,경매
2024-11-14,용산구,용산구 11동,단독주택,공매,293040,22083,255,172.5004138789359,27,2019,경매
2024-12-12,영등포구,영등포구 19동,단독주택,경매,181587,29226,83,195.97901326467147,6,2001,중개
2024-12-25,종로구,종로구 13동,주상복합,매매,60673,0,0,160.3533389217534,15,2022,직거래
2024-11-25,강동구,강동구 19동,상가,경매,50732,0,0,123.60147496832722,2,1981,직거래
2024-02-03,은평구,은평구 15동,단독주택,경매,100660,7078,102,86.35012590411966,16,2002,경매
2024-08-18,양천구,양천구 13동,단독주택,전세,112935,0,0,96.55579214608346,6,2006,중개
2024-04-17,강서구,강서구 5동,오피스텔,경매,28817,12111,31,159.69728249102872,-1,2006,직거래
2024-01-03,강동구,강동구 7동,오피스텔,전세,55795,31865,0,167.35843111237472,48,2001,직거래
2024-03-03,강남구,강남구 9동,오피스텔,공매,60944,0,0,131.4637796689002,29,1999,직거래
2024-10-19,광진구,광진구 11동,주상복합,공매,115456,16121,0,152.04895285584303,46,1997,경매
2024-12-27,용산구,용산구 9동,주상복합,매매,73480,8751,0,133.19722465043276,22,2023,직거래
2024-02-06,관악구,관악구 19동,상가,매매,186493,42862,0,58.724131378496736,29,2021,경매
2024-09-06,마포구,마포구 18동,주상복합,전세,146708,23368,58,172.39513371903269,32,2000,경매
2024-04-09,강동구,강동구 2동,아파트,전세,71893,0,104,123.60788243612404,-2,2018,경매
2024-09-20,중랑구,중랑구 19동,오피스텔,경매,50468,18788,0,102.28034711872267,5,2008,중개
2024-10-17,노원구,노원구 7동,상가,매매,14748,0,287,21.68086814688869,5,2008,직거래
2024-01-31,은평구,은평구 4동,아파트,공매,99716,18537,0,193.7822857720664,44,2015,경매
2024-07-16,도봉구,도봉구 4동,다세대주택,매매,185253,9807,0,105.72575045868656,0,2016,직거래
2024-04-20,성북구,성북구 18동,오피스텔,전세,57762,48405,276,160.95671223696033,31,1999,중개
2024-02-26,강동구,강동구 6동,상가,매매,106580,0,133,77.65130021943978,17,1992,경매
2024-09-17,중구,중구 17동,아파트,경매,197237,21663,0,130.90603342418558,6,1995,직거래
2024-12-15,강북구,강북구 13동,다세대주택,공매,241984,11007,105,138.37206690236403,40,2021,중개
2024-05-04,노원구,노원구 14동,빌라,매매,30188,0,143,166.28348132547526,10,2018,중개
2024-03-21,광진구,광진구 3동,아파트,공매,89443,0,0,26.18294521987634,37,2002,중개
2024-10-24,성동구,성동구 8동,상가,전세,79883,17180,0,142.02738313689775,31,1995,경매
2024-12-04,동작구,동작구 12동,빌라,월세,22692,13128,236,178.82144950736296,2,1986,중개
2024-02-23,금천구,금천구 10동,주상복합,경매,80915,37818,0,111.88104224172392,35,1999,중개
2024-10-02,중구,중구 11동,주상복합,매매,123634,28709,0,171.75246909051134,21,1994,중개
2024-08-05,양천구,양천구 19동,단독주택,매매,51181,0,0,125.72187523510007,7,2000,직거래
2024-01-06,동대문구,동대문구 16동,다세대주택,월세,36898,11334,0,135.39195683660898,14,2019,경매
2024-08-07,동대문구,동대문구 13동,단독주택,경매,104757,51299,0,194.52355192665064,23,1986,경매
2024-08-14,서초구,서초구 17동,주상복합,전세,60853,0,0,34.06788625792102,8,2022,경매
2024-11-17,종로구,종로구 6동,오피스텔,경매,21965,0,146,125.15135315271036,43,1993,경매
2024-07-18,관악구,관악구 16동,오피스텔,경매,93399,9685,0,117.51147728010946,34,2009,경매
2024-12-15,강남구,강남구 10동,빌라,전세,106668,0,0,132.10775691976653,8,2002,직거래
2024-11-28,성북구,성북구 7동,아파트,전세,83337,0,0,77.76601669376498,15,2000,직거래
2024-02-10,도봉구,도봉구 14동,빌라,전세,126899,21245,295,101.70102071328967,47,2013,경매
2024-10-06,금천구,금천구 7동,아파트,공매,85336,0,167,69.43058026681396,33,1994,직거래
2024-02-22,서대문구,서대문구 11동,단독주택,전세,57270,0,0,183.6807632823453,29,2015,직거래
2024-07-16,강동구,강동구 9동,상가,경매,206753,0,0,74.31511623461162,40,1981,경매
2024-01-28,성동구,성동구 1동,빌라,전세,45296,12690,0,25.37021254654623,-2,2022,중개
2024-04-04,강동구,강동구 6동,오피스텔,경매,39623,35414,104,169.75888541821774,31,1984,직거래
2024-01-23,관악구,관악구 10동,상가,경매,28421,0,214,87.10646188958489,10,2015,직거래
2024-05-25,강북구,강북구 11동,상가,매매,39134,34680,0,91.73853188918001,13,1992,중개
2024-03-04,서대문구,서대문구 18동,주상복합,경매,38179,18283,0,144.75618886934745,1,2004,중개
2024-02-26,마포구,마포구 13동,다세대주택,경매,39111,22405,73,100.83032558198954,20,2013,직거래
2024-10-15,관악구,관악구 17동,상가,매매,50020,0,0,66.43039476408508,41,2005,경매
2024-02-26,성동구,성동구 4동,아파트,매매,49165,16851,0,188.665290993499,31,2020,직거래
2024-06-20,마포구,마포구 13동,빌라,전세,41210,0,0,131.5959331483897,46,2003,직거래
2024-01-29,영등포구,영등포구 3동,주상복합,공매,147357,0,0,47.46389453206556,38,1984,중개
2024-07-02,중랑구,중랑구 7동,주상복합,경매,143200,0,0,139.12487665520828,43,2021,직거래
2024-06-20,도봉구,도봉구 18동,상가,경매,7768,0,0,118.66788739391218,36,1988,경매
2024-12-08,동작구,동작구 4동,단독주택,경매,110538,51597,0,132.4632802325858,26,2001,경매
2024-02-26,성동구,성동구 3동,다세대주택,매매,44047,18593,0,40.46329662829581,10,2021,경매
2024-06-29,구로구,구로구 12동,오피스텔,경매,41286,0,0,108.73712141124346,23,2017,경매
2024-12-29,노원구,노원구 6동,단독주택,매매,76490,0,0,37.87354369864741,32,2023,중개
2024-11-17,동작구,동작구 14동,빌라,전세,47131,27797,176,46.92851464535434,39,2005,직거래
2024-04-06,종로구,종로구 12동,빌라,매매,56920,0,0,54.3066790606716,0,1985,직거래
2024-08-26,성북구,성북구 9동,단독주택,매매,32733,0,0,180.23933190229238,15,2000,경매
2024-06-22,종로구,종로구 10동,빌라,경매,143388,12917,0,112.77505319888996,23,1996,중개
2024-05-03,용산구,용산구 12동,상가,월세,94000,0,0,144.7862628511103,48,1998,직거래
2024-04-03,동대문구,동대문구 1동,다세대주택,매매,53894,22999,151,44.63603441908279,-1,2009,직거래
2024-01-04,강남구,강남구 14동,단독주택,월세,63584,21959,0,170.52831169253076,31,2017,경매
2024-10-04,성동구,성동구 1동,주상복합,경매,136730,0,0,163.80869334373264,45,1992,중개
2024-03-06,동대문구,동대문구 16동,아파트,전세,54422,7540,109,188.42416078739762,38,1988,중개
2024-09-15,강동구,강동구 9동,주상복합,공매,49107,24131,0,55.15039430258458,-2,1980,경매
2024-03-10,동대문구,동대문구 14동,아파트,월세,71790,22393,34,185.6344920481691,49,2017,직거래
2024-12-05,중구,중구 12동,아파트,공매,66498,56663,0,189.84837722821462,28,2005,직거래
2024-11-02,서대문구,서대문구 7동,상가,경매,64948,0,0,64.40309576976031,8,2000,중개
2024-04-22,중구,중구 5동,단독주택,전세,87213,0,0,66.97736373583338,22,2008,경매
2024-04-01,서대문구,서대문구 7동,주상복합,매매,31489,9695,0,65.56683495483267,17,2002,중개
2024-12-11,영등포구,영등포구 17동,빌라,매매,61032,0,0,175.21212342712312,23,1991,직거래
2024-02-27,동작구,동작구 14동,주상복합,매매,39459,0,0,132.26450299464977,35,2015,직거래
2024-07-29,동대문구,동대문구 2동,상가,공매,18793,0,0,125.79346783015258,26,1996,직거래
2024-04-28,성북구,성북구 10동,주상복합,매매,51677,37656,0,55.378327559253755,16,1994,직거래
2024-11-22,동대문구,동대문구 16동,빌라,월세,59421,26305,0,37.17919273256017,16,2005,경매
2024-05-22,영등포구,영등포구 15동,오피스텔,경매,49053,27292,130,47.15156083853537,37,2015,경매
2024-12-15,광진구,광진구 12동,다세대주택,경매,135811,0,0,164.85950175991778,43,1995,중개
2024-05-21,강남구,강남구 10동,다세대주택,전세,60276,28564,271,155.17118285355042,27,2004,직거래
2024-01-11,강북구,강북구 4동,주상복합,경매,166937,10395,0,74.2887034714062,24,1989,경매
2024-05-28,마포구,마포구 11동,오피스텔,월세,101575,0,0,84.49818718375869,5,1999,직거래
2024-01-05,성북구,성북구 7동,주상복합,경매,12232,17007,177,136.44126504069862,36,1991,직거래
2024-06-26,강서구,강서구 5동,상가,공매,47129,45288,136,43.429214034958406,40,2017,중개
2024-07-16,성북구,성북구 18동,단독주택,경매,115437,12312,95,192.2427518217944,16,1985,경매
2024-08-10,용산구,용산구 7동,다세대주택,경매,25474,0,0,160.2499155547171,41,1983,직거래
2024-04-02,강북구,강북구 19동,빌라,월세,43143,0,0,87.23780202931567,12,1983,중개
2024-11-17,강서구,강서구 12동,상가,매매,68981,37004,0,155.50143630268386,22,2000,직거래
2024-03-13,금천구,금천구 2동,주상복합,월세,44340,0,0,38.20943742075141,18,2021,경매
2024-05-29,서대문구,서대문구 2동,단독주택,매매,25186,0,0,113.7771106763826,38,1992,중개
2024-01-04,영등포구,영등포구 2동,아파트,전세,112065,0,98,88.99319194716347,19,2014,직거래
2024-11-19,마포구,마포구 15동,상가,월세,41921,9299,77,122.1715678218085,27,1990,중개
2024-01-10,금천구,금천구 19동,빌라,월세,54981,0,0,157.7820665809629,49,1997,경매
2024-07-13,노원구,노원구 1동,단독주택,공매,46126,0,0,59.113704952811645,25,1997,직거래
2024-09-08,강동구,강동구 1동,상가,경매,60632,0,0,113.90693772673686,15,2003,경매
2024-10-15,중랑구,중랑구 13동,다세대주택,경매,187346,65994,0,64.37522255669913,36,2000,경매
2024-12-16,도봉구,도봉구 4동,아파트,전세,51086,94736,0,138.42515663247383,20,2009,경매
2024-06-27,노원구,노원구 15동,오피스텔,공매,28266,59810,226,110.84316202988046,2,1984,직거래
2024-04-10,용산구,용산구 2동,아파트,월세,10147,0,0,128.81742079010675,11,1986,중개
2024-10-27,송파구,송파구 2동,아파트,월세,21440,15185,0,194.64382134275544,27,1998,직거래
2024-08-19,금천구,금천구 8동,빌라,매매,123451,16422,97,32.16055723712211,20,2002,직거래
2024-09-05,은평구,은평구 18동,아파트,월세,64528,11871,0,140.18360343857222,14,2013,경매
2024-11-24,노원구,노원구 1동,아파트,매매,129972,0,0,196.83615194369852,2,1983,직거래
2024-11-12,금천구,금천구 7동,주상복합,전세,55019,0,0,105.27150358926187,28,1980,경매
2024-09-07,마포구,마포구 12동,아파트,공매,52448,0,0,35.86551159856075,34,2011,직거래
2024-09-14,서대문구,서대문구 5동,단독주택,경매,41643,26580,0,24.996632459725728,24,1999,중개
2024-02-13,금천구,금천구 4동,아파트,매매,64902,0,0,98.43871662366018,-2,1988,경매
2024-07-04,성동구,성동구 9동,상가,공매,11916,45913,0,135.25355065947522,45,1993,경매
2024-06-01,중구,중구 8동,단독주택,경매,121329,0,266,57.88711050565871,-1,1983,중개
2024-04-07,구로구,구로구 14동,오피스텔,매매,20911,17442,0,118.42500335755417,-1,2018,중개
2024-07-09,강남구,강남구 1동,상가,매매,120626,0,0,192.21052687569397,47,1983,경매
2024-04-30,중랑구,중랑구 4동,아파트,공매,66438,0,0,83.60276075590515,40,2016,직거래
2024-03-18,중구,중구 19동,주상복합,경매,47710,20895,0,121.826925543925,4,2000,직거래
2024-12-23,강서구,강서구 18동,상가,경매,97262,28164,0,174.68168228336526,42,1994,경매
2024-09-07,강동구,강동구 6동,상가,매매,88710,12413,132,198.8828833946819,23,1986,직거래
2024-05-10,금천구,금천구 19동,빌라,매매,24575,0,0,190.61711711564,5,1990,중개
2024-09-06,종로구,종로구 1동,빌라,공매,36004,11931,187,36.82763539640831,15,2006,경매
2024-10-01,강북구,강북구 2동,아파트,경매,31454,0,0,147.88879696507502,13,2023,경매
2024-11-26,동대문구,동대문구 16동,주상복합,경매,75331,39138,0,104.70478530836354,11,2017,경매
2024-06-23,관악구,관악구 6동,빌라,월세,66519,0,0,197.6276092815647,41,2011,경매
2024-01-10,마포구,마포구 13동,상가,매매,31859,0,258,89.97907045215926,43,1993,직거래
2024-10-30,강동구,강동구 3동,오피스텔,월세,127278,32650,0,154.91205710622734,9,2006,중개
2024-02-28,금천구,금천구 17동,상가,경매,38662,131445,0,22.382347751188423,13,2011,중개
2024-01-09,노원구,노원구 1동,오피스텔,월세,151863,25730,0,88.38838561997441,23,2001,경매
2024-04-24,노원구,노원구 9동,오피스텔,매매,308408,14180,220,134.64239470625648,19,1988,중개
2024-12-26,송파구,송파구 3동,상가,매매,61009,0,0,105.05479395688633,45,2006,직거래
2024-11-30,영등포구,영등포구 12동,빌라,전세,32203,0,0,39.10170662469295,3,2017,중개
2024-07-12,노원구,노원구 16동,빌라,매매,24599,3837,0,38.526171232209094,-1,1993,직거래
2024-02-13,서대문구,서대문구 7동,빌라,경매,63767,0,0,128.5431788969002,48,2012,중개
2024-12-24,은평구,은평구 15동,다세대주택,매매,36948,14092,0,173.99547289692265,6,2002,직거래
2024-06-07,양천구,양천구 8동,아파트,경매,91020,0,102,37.11237486047409,25,2005,중개
2024-10-16,동작구,동작구 9동,주상복합,전세,30349,0,0,89.36026424364934,32,2002,직거래
2024-09-14,강서구,강서구 14동,오피스텔,전세,62645,31054,0,103.36574544636225,31,1987,직거래
2024-07-08,영등포구,영등포구 8동,다세대주택,경매,29303,0,0,21.765258836149506,7,2006,경매
2024-05-20,노원구,노원구 10동,상가,공매,76454,13418,0,193.86095577712692,5,2016,경매
2024-04-09,중랑구,중랑구 5동,아파트,전세,4496,35443,54,145.05034297458462,41,2010,중개
2024-12-13,도봉구,도봉구 17동,오피스텔,매매,18057,0,0,29.44333330515401,23,1983,중개
2024-07-30,중구,중구 9동,오피스텔,매매,95764,8771,0,20.21026635632859,27,2009,직거래
2024-10-06,마포구,마포구 7동,오피스텔,공매,10636,0,0,193.3408418835061,-1,2006,직거래
2024-06-28,서초구,서초구 7동,빌라,경매,42203,0,195,128.84880946771503,8,1998,경매
2024-01-01,용산구,용산구 2동,아파트,월세,87946,0,0,35.50325006263744,6,1990,중개
2024-01-31,강동구,강동구 15동,주상복합,전세,59697,21835,0,164.84697707746435,13,1988,직거래
2024-07-19,강동구,강동구 7동,단독주택,공매,89834,32379,0,144.07594546899065,22,2006,경매
2024-04-17,구로구,구로구 8동,빌라,전세,58886,0,0,24.351544150568053,8,1985,중개
2024-08-07,구로구,구로구 1동,단독주택,매매,87079,13263,191,176.5747187672903,-2,2009,경매
2024-11-03,강동구,강동구 9동,빌라,매매,96452,0,0,54.08413204496779,-1,1991,직거래
2024-07-13,동대문구,동대문구 11동,단독주택,경매,32291,50098,232,50.0627048397093,17,1997,중개
2024-08-18,관악구,관악구 6동,아파트,월세,137267,14241,0,175.7242290819778,16,2017,경매
2024-01-06,노원구,노원구 10동,아파트,월세,215609,71596,0,187.21264687421328,22,2006,경매
2024-08-02,성북구,성북구 15동,주상복합,공매,49269,82793,0,195.9200809192451,47,2014,중개
2024-07-21,관악구,관악구 7동,단독주택,전세,124401,86328,0,140.52802889937885,46,2015,직거래
2024-09-06,성동구,성동구 15동,아파트,월세,304420,40084,293,117.94326129275328,48,1993,직거래
2024-08-20,강남구,강남구 2동,다세대주택,경매,96997,0,219,43.49091378693963,34,1998,직거래
2024-03-25,구로구,구로구 8동,빌라,경매,50815,12669,100,77.39028614057926,13,2021,경매
2024-05-21,중구,중구 15동,빌라,전세,79491,15874,0,92.81979787987986,29,2007,중개
2024-06-11,광진구,광진구 9동,단독주택,월세,29581,30019,0,157.19989289057588,39,1985,경매
2024-04-29,송파구,송파구 11동,주상복합,공매,107250,0,142,41.23174660762896,5,2009,중개
2024-01-11,서초구,서초구 15동,단독주택,전세,20564,144546,0,124.39815021270395,41,1989,직거래
2024-08-03,양천구,양천구 11동,아파트,월세,116590,0,0,58.39176165760911,11,1994,중개
2024-02-15,도봉구,도봉구 4동,단독주택,경매,59001,0,0,37.12570917635208,7,2017,직거래
2024-04-09,송파구,송파구 17동,빌라,매매,263630,11913,0,162.72068798079783,40,2003,경매
2024-09-12,은평구,은평구 10동,아파트,전세,44528,0,132,183.54894873615063,24,1996,직거래
2024-12-06,강남구,강남구 14동,단독주택,공매,45714,30240,0,31.295999240309932,0,2019,중개
2024-04-04,관악구,관악구 15동,아파트,공매,149800,8503,0,197.79121692614308,41,1999,경매
2024-02-02,중랑구,중랑구 2동,주상복합,경매,29060,17718,0,32.96227852267445,46,1987,직거래
2024-05-17,성동구,성동구 19동,빌라,전세,38642,0,0,56.71889132490618,7,2000,중개
2024-05-19,마포구,마포구 8동,아파트,전세,46648,0,282,184.69303076193623,10,2005,경매
2024-09-28,용산구,용산구 6동,상가,공매,198291,13472,0,166.98891693108868,28,2022,직거래
2024-06-26,서대문구,서대문구 3동,다세대주택,월세,75965,0,0,116.58143238322387,38,1987,중개
2024-03-31,강동구,강동구 19동,상가,경매,39873,0,0,68.24606827723429,25,1984,직거래
2024-05-20,광진구,광진구 9동,주상복합,매매,27960,0,0,175.8057813645957,20,2018,중개
2024-07-02,서초구,서초구 15동,아파트,월세,274656,47177,0,78.24508638250748,19,2006,직거래
2024-11-30,중랑구,중랑구 12동,상가,월세,49427,23314,144,54.439405452243975,9,1993,경매
2024-07-22,중구,중구 1동,주상복합,매매,144830,57282,0,134.6143093754844,45,1991,직거래
2024-03-31,광진구,광진구 7동,주상복합,매매,85847,0,0,130.9488224929504,13,1986,경매
2024-06-21,마포구,마포구 18동,주상복합,경매,74183,10580,0,123.16497615130349,6,1987,중개
2024-11-27,서대문구,서대문구 10동,주상복합,매매,238413,0,0,103.04255471424437,19,2012,중개
2024-09-22,구로구,구로구 1동,단독주택,공매,34264,61634,0,79.95289428408454,28,1984,직거래
2024-09-14,광진구,광진구 3동,상가,전세,29175,0,285,61.82851673689424,29,1984,중개
2024-06-02,중랑구,중랑구 7동,다세대주택,월세,202486,0,94,103.01102726124925,41,2007,중개
2024-11-11,은평구,은평구 3동,빌라,매매,247105,0,272,161.8253046946615,17,2013,직거래
2024-06-09,성동구,성동구 4동,아파트,매매,29205,26605,0,47.31197115803761,38,2012,직거래
2024-09-11,동작구,동작구 9동,주상복합,경매,32688,5858,95,42.03304614298441,9,2001,중개
2024-02-14,금천구,금천구 2동,단독주택,전세,22025,0,0,183.5172011470453,22,2013,중개
2024-08-10,중랑구,중랑구 12동,오피스텔,전세,55842,0,0,86.83141023352613,11,2016,경매
2024-05-01,금천구,금천구 18동,주상복합,공매,32155,44119,107,44.65166405417475,8,2012,경매
2024-04-21,도봉구,도봉구 11동,오피스텔,매매,70972,22339,256,135.15473832764218,13,2000,직거래
2024-05-13,강동구,강동구 15동,빌라,매매,42373,39787,170,115.40439659489007,33,2015,경매
2024-08-03,광진구,광진구 1동,단독주택,매매,149177,27703,155,110.97187446300563,32,1981,직거래
2024-03-15,강서구,강서구 1동,다세대주택,월세,24957,78861,0,137.75807702298926,21,1985,경매
2024-09-24,강서구,강서구 3동,아파트,공매,117859,0,0,175.14726088084694,16,2001,경매
2024-11-17,광진구,광진구 7동,빌라,매매,83344,0,0,77.28015354570553,0,1989,직거래
2024-08-26,강북구,강북구 3동,상가,경매,73773,0,191,99.31801362089044,42,1985,경매
2024-07-08,강북구,강북구 14동,빌라,전세,33746,0,0,31.381207080625387,18,2022,경매
2024-07-13,강동구,강동구 13동,주상복합,매매,44841,0,0,179.34423374190123,-1,1989,경매
2024-04-10,서대문구,서대문구 2동,단독주택,매매,119753,26140,287,110.22382406423307,3,1987,직거래
2024-12-19,금천구,금천구 13동,아파트,전세,104818,43911,0,99.56695915080309,31,2013,중개
2024-07-14,강동구,강동구 9동,아파트,매매,181757,16412,155,152.6180769321671,25,1998,직거래
2024-06-27,중구,중구 9동,다세대주택,전세,660268,0,180,114.77095856878638,9,2016,경매
2024-07-12,동작구,동작구 9동,상가,매매,105269,14730,0,162.08164128744667,-2,1990,직거래
2024-05-12,송파구,송파구 13동,오피스텔,경매,38821,0,0,113.3944043153065,24,1992,중개
2024-05-22,구로구,구로구 19동,오피스텔,경매,76510,12163,0,132.7117776846441,31,2006,중개
2024-01-18,서대문구,서대문구 5동,빌라,경매,195892,0,0,58.41269073540176,30,1992,중개
2024-05-29,구로구,구로구 17동,아파트,매매,46669,36771,0,43.526558357477,1,2014,중개
2024-05-03,은평구,은평구 8동,아파트,월세,140314,0,33,78.5734704837853,36,1997,중개
2024-08-02,관악구,관악구 10동,상가,전세,424522,0,0,102.3339672338681,26,1988,경매
2024-10-15,성동구,성동구 19동,단독주택,경매,80291,0,0,85.78525149919474,44,2022,직거래
2024-02-08,중랑구,중랑구 8동,아파트,매매,136234,0,0,127.68665131673843,44,2023,중개
2024-03-14,관악구,관악구 17동,아파트,월세,120137,0,0,84.9945459551872,21,2013,경매
2024-04-28,용산구,용산구 2동,아파트,공매,30376,0,0,194.891815943755,47,1995,경매
2024-12-15,광진구,광진구 4동,상가,경매,57699,19386,112,68.50275833874416,38,2021,중개
2024-07-03,광진구,광진구 3동,주상복합,경매,29377,0,0,36.44812586130875,25,2004,직거래
2024-04-17,노원구,노원구 2동,아파트,매매,45205,0,59,118.72711652336038,27,2006,경매
2024-10-26,영등포구,영등포구 5동,빌라,경매,96036,0,0,187.52306540881798,11,1992,직거래
2024-10-31,은평구,은평구 16동,오피스텔,전세,92232,57275,0,109.12697365889434,21,2009,경매
2024-10-27,동대문구,동대문구 17동,아파트,매매,166693,7846,0,103.08672430259202,35,1982,직거래
2024-05-17,구로구,구로구 2동,단독주택,경매,148287,13267,278,150.49928514104533,33,2010,중개
2024-01-25,마포구,마포구 4동,상가,전세,336362,0,0,102.69509030346921,8,1995,중개
2024-03-21,강남구,강남구 18동,오피스텔,매매,139703,23578,0,146.4760496664358,15,2011,중개
2024-01-29,강서구,강서구 3동,다세대주택,공매,27609,0,0,57.9278731481091,39,2022,경매
2024-07-03,서대문구,서대문구 19동,상가,경매,145919,33645,150,75.5709914657914,30,2004,중개
2024-04-07,중구,중구 1동,다세대주택,공매,41179,0,0,79.13876320067877,6,1989,직거래
2024-04-07,중랑구,중랑구 10동,단독주택,월세,52452,0,296,81.79371294742072,26,2017,직거래
2024-11-11,강남구,강남구 19동,다세대주택,경매,69480,48710,0,137.43824605081488,16,1990,경매
2024-10-23,중랑구,중랑구 8동,단독주택,공매,39289,0,0,131.71254660755352,29,1995,직거래
2024-04-11,강동구,강동구 19동,빌라,경매,82958,11890,0,66.78678406261753,1,1990,중개
2024-01-18,강북구,강북구 6동,단독주택,매매,133058,0,193,179.68700639016586,15,2006,직거래
